,0,1,2,3,4,5,6,7,8,9,10,11,12,13,total
692,0.0,14.76,18.18,21.0,2.0,1.0,1.0,6.0032,20.0,3.0,1.0,2011.0,12.0,74.0,86.0
693,0.0,13.94,18.18,42.0,2.0,1.0,1.0,0.0,21.0,3.0,1.0,2011.0,13.0,53.0,66.0
694,0.0,13.94,18.18,49.0,2.0,1.0,1.0,0.0,22.0,3.0,1.0,2011.0,5.0,56.0,61.0
695,0.0,13.12,16.665,57.0,2.0,2.0,1.0,7.0015,23.0,3.0,1.0,2011.0,3.0,57.0,60.0
696,0.0,13.12,17.425,57.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,2011.0,1.0,15.0,16.0
697,0.0,13.12,17.425,39.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,2011.0,0.0,2.0,2.0
698,0.0,13.12,17.425,57.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,2011.0,0.0,4.0,4.0
699,0.0,13.12,17.425,49.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,2011.0,1.0,8.0,9.0
700,0.0,13.12,17.425,57.0,2.0,2.0,1.0,0.0,4.0,3.0,2.0,2011.0,1.0,8.0,9.0
701,0.0,12.3,14.395,56.0,2.0,2.0,1.0,12.998,5.0,3.0,2.0,2011.0,3.0,8.0,11.0
702,0.0,12.3,15.15,49.0,2.0,2.0,1.0,8.9981,6.0,3.0,2.0,2011.0,1.0,42.0,43.0
703,0.0,13.12,16.665,45.0,2.0,2.0,1.0,7.0015,7.0,3.0,2.0,2011.0,12.0,152.0,164.0
704,0.0,13.12,15.91,49.0,2.0,2.0,1.0,11.0014,8.0,3.0,2.0,2011.0,8.0,224.0,232.0
705,0.0,13.12,15.15,45.0,2.0,2.0,1.0,15.0013,9.0,3.0,2.0,2011.0,16.0,144.0,160.0
706,0.0,13.94,15.91,46.0,2.0,2.0,1.0,15.0013,10.0,3.0,2.0,2011.0,8.0,57.0,65.0
707,0.0,13.94,15.91,46.0,2.0,2.0,1.0,16.9979,11.0,3.0,2.0,2011.0,8.0,57.0,65.0
708,0.0,13.94,16.665,46.0,2.0,2.0,1.0,11.0014,12.0,3.0,2.0,2011.0,8.0,70.0,78.0
709,0.0,14.76,17.425,46.0,2.0,2.0,1.0,15.0013,13.0,3.0,2.0,2011.0,8.0,74.0,82.0
710,0.0,14.76,16.665,46.0,2.0,2.0,1.0,19.9995,14.0,3.0,2.0,2011.0,30.0,61.0,91.0
711,0.0,11.48,12.88,81.0,2.0,3.0,1.0,19.9995,15.0,3.0,2.0,2011.0,1.0,24.0,25.0
712,0.0,11.48,13.635,87.0,2.0,3.0,1.0,16.9979,16.0,3.0,2.0,2011.0,1.0,61.0,62.0
713,0.0,10.66,13.635,93.0,2.0,3.0,1.0,7.0015,17.0,3.0,2.0,2011.0,10.0,138.0,148.0
714,0.0,10.66,12.88,93.0,2.0,2.0,1.0,15.0013,18.0,3.0,2.0,2011.0,13.0,54.0,67.0
715,0.0,10.66,12.88,93.0,2.0,2.0,1.0,15.0013,19.0,3.0,2.0,2011.0,13.0,102.0,115.0
716,0.0,9.84,10.605,93.0,2.0,3.0,1.0,19.9995,20.0,3.0,2.0,2011.0,1.0,32.0,33.0
717,0.0,9.84,11.365,93.0,2.0,2.0,1.0,16.9979,21.0,3.0,2.0,2011.0,1.0,64.0,65.0
718,0.0,9.84,11.365,93.0,2.0,3.0,1.0,15.0013,22.0,3.0,2.0,2011.0,1.0,43.0,44.0
719,0.0,9.84,10.605,93.0,2.0,3.0,1.0,19.0012,23.0,3.0,2.0,2011.0,0.0,9.0,9.0
720,0.0,9.84,11.365,93.0,2.0,3.0,1.0,15.0013,0.0,3.0,3.0,2011.0,3.0,2.0,5.0
721,0.0,9.84,11.365,93.0,2.0,3.0,1.0,12.998,1.0,3.0,3.0,2011.0,0.0,4.0,4.0
722,0.0,9.84,11.365,93.0,2.0,3.0,1.0,12.998,2.0,3.0,3.0,2011.0,0.0,2.0,2.0
723,0.0,9.84,11.365,93.0,2.0,3.0,1.0,15.0013,3.0,3.0,3.0,2011.0,1.0,4.0,5.0
724,0.0,9.84,11.365,93.0,2.0,3.0,1.0,16.9979,4.0,3.0,3.0,2011.0,1.0,3.0,4.0
725,0.0,9.84,11.365,93.0,2.0,3.0,1.0,15.0013,5.0,3.0,3.0,2011.0,1.0,11.0,12.0
726,0.0,9.84,10.605,93.0,2.0,3.0,1.0,19.9995,6.0,3.0,3.0,2011.0,3.0,17.0,20.0
727,0.0,9.84,11.365,93.0,2.0,3.0,1.0,16.9979,7.0,3.0,3.0,2011.0,2.0,109.0,111.0
728,0.0,9.84,11.365,100.0,2.0,2.0,1.0,16.9979,8.0,3.0,3.0,2011.0,11.0,238.0,249.0
729,0.0,10.66,12.12,93.0,2.0,3.0,1.0,16.9979,9.0,3.0,3.0,2011.0,3.0,23.0,26.0
730,0.0,10.66,12.12,93.0,2.0,3.0,1.0,16.9979,10.0,3.0,3.0,2011.0,3.0,25.0,28.0
731,0.0,11.48,13.635,93.0,2.0,3.0,1.0,12.998,11.0,3.0,3.0,2011.0,1.0,18.0,19.0
732,0.0,11.48,13.635,93.0,2.0,3.0,1.0,12.998,12.0,3.0,3.0,2011.0,1.0,18.0,19.0
733,0.0,12.3,15.15,87.0,2.0,3.0,1.0,8.9981,13.0,3.0,3.0,2011.0,1.0,13.0,14.0
734,0.0,12.3,15.15,87.0,2.0,3.0,1.0,8.9981,14.0,3.0,3.0,2011.0,1.0,13.0,14.0
735,0.0,12.3,13.635,87.0,2.0,3.0,1.0,19.9995,15.0,3.0,3.0,2011.0,1.0,24.0,25.0
736,0.0,12.3,14.395,87.0,2.0,2.0,1.0,16.9979,16.0,3.0,3.0,2011.0,15.0,58.0,73.0
737,0.0,12.3,14.395,87.0,2.0,2.0,1.0,16.9979,17.0,3.0,3.0,2011.0,15.0,138.0,153.0
738,0.0,12.3,15.15,87.0,2.0,2.0,1.0,8.9981,18.0,3.0,3.0,2011.0,15.0,54.0,69.0
739,0.0,12.3,15.15,87.0,2.0,2.0,1.0,8.9981,19.0,3.0,3.0,2011.0,4.0,102.0,106.0
740,0.0,11.48,12.88,93.0,2.0,3.0,1.0,19.0012,20.0,3.0,3.0,2011.0,1.0,32.0,33.0
741,0.0,11.48,13.635,93.0,2.0,2.0,1.0,11.0014,21.0,3.0,3.0,2011.0,8.0,53.0,61.0
742,0.0,11.48,13.635,93.0,2.0,3.0,1.0,16.9979,22.0,3.0,3.0,2011.0,8.0,43.0,51.0
743,0.0,10.66,12.88,100.0,2.0,3.0,1.0,11.0014,23.0,3.0,3.0,2011.0,0.0,30.0,30.0
744,0.0,18.04,21.97,88.0,2.0,1.0,1.0,8.9981,0.0,4.0,2.0,2011.0,3.0,18.0,21.0
745,0.0,17.22,21.21,94.0,2.0,1.0,1.0,11.0014,1.0,4.0,2.0,2011.0,0.0,13.0,13.0
746,0.0,17.22,21.21,94.0,2.0,1.0,1.0,11.0014,2.0,4.0,2.0,2011.0,0.0,2.0,2.0
747,0.0,17.22,21.21,94.0,2.0,1.0,1.0,0.0,3.0,4.0,2.0,2011.0,0.0,3.0,3.0
748,0.0,16.4,20.455,100.0,2.0,1.0,1.0,7.0015,4.0,4.0,2.0,2011.0,1.0,3.0,4.0
749,0.0,16.4,20.455,94.0,2.0,1.0,1.0,12.998,5.0,4.0,2.0,2011.0,1.0,12.0,13.0
750,0.0,17.22,21.21,94.0,2.0,1.0,1.0,11.0014,6.0,4.0,2.0,2011.0,1.0,33.0,34.0
751,0.0,18.04,21.97,94.0,2.0,1.0,1.0,0.0,7.0,4.0,2.0,2011.0,9.0,182.0,191.0
752,0.0,25.42,30.305,69.0,2.0,1.0,1.0,31.0009,8.0,4.0,2.0,2011.0,31.0,211.0,242.0
753,0.0,27.06,31.06,61.0,2.0,1.0,1.0,19.0012,9.0,4.0,2.0,2011.0,18.0,139.0,157.0
754,0.0,25.42,30.305,69.0,2.0,1.0,1.0,6.0032,10.0,4.0,2.0,2011.0,37.0,59.0,96.0
755,0.0,25.42,30.305,69.0,2.0,1.0,1.0,6.0032,11.0,4.0,2.0,2011.0,37.0,59.0,96.0
756,0.0,28.7,32.575,48.0,2.0,1.0,1.0,26.0027,12.0,4.0,2.0,2011.0,54.0,85.0,139.0
757,0.0,28.7,32.575,48.0,2.0,1.0,1.0,26.0027,13.0,4.0,2.0,2011.0,54.0,85.0,139.0
758,0.0,30.34,32.575,40.0,2.0,1.0,1.0,31.0009,14.0,4.0,2.0,2011.0,55.0,92.0,147.0
759,0.0,31.16,33.335,35.0,2.0,2.0,1.0,23.9994,15.0,4.0,2.0,2011.0,43.0,92.0,135.0
760,0.0,31.16,33.335,35.0,2.0,2.0,1.0,23.9994,16.0,4.0,2.0,2011.0,59.0,161.0,220.0
761,0.0,30.34,32.575,37.0,2.0,2.0,1.0,27.9993,17.0,4.0,2.0,2011.0,47.0,338.0,385.0
762,0.0,30.34,32.575,30.0,2.0,1.0,1.0,23.9994,18.0,4.0,2.0,2011.0,83.0,321.0,404.0
763,0.0,28.7,31.82,32.0,2.0,1.0,1.0,16.9979,19.0,4.0,2.0,2011.0,51.0,244.0,295.0
764,0.0,27.88,31.06,32.0,2.0,1.0,1.0,7.0015,20.0,4.0,2.0,2011.0,29.0,147.0,176.0
765,0.0,27.06,31.06,36.0,2.0,1.0,1.0,19.0012,21.0,4.0,2.0,2011.0,37.0,61.0,98.0
766,0.0,25.42,31.06,41.0,2.0,1.0,1.0,16.9979,22.0,4.0,2.0,2011.0,14.0,58.0,72.0
767,0.0,24.6,31.06,40.0,2.0,1.0,1.0,22.0028,23.0,4.0,2.0,2011.0,14.0,29.0,43.0
768,0.0,22.96,26.515,43.0,2.0,1.0,1.0,23.9994,0.0,4.0,3.0,2011.0,14.0,15.0,29.0
769,0.0,21.32,25.0,45.0,2.0,1.0,1.0,15.0013,1.0,4.0,3.0,2011.0,1.0,13.0,14.0
770,0.0,20.5,24.24,42.0,2.0,1.0,1.0,26.0027,2.0,4.0,3.0,2011.0,7.0,11.0,18.0
771,0.0,18.86,22.725,51.0,2.0,2.0,1.0,31.0009,3.0,4.0,3.0,2011.0,0.0,6.0,6.0
772,0.0,18.04,21.97,54.0,2.0,2.0,1.0,30.0026,4.0,4.0,3.0,2011.0,0.0,4.0,4.0
773,0.0,17.22,21.21,54.0,2.0,2.0,1.0,36.9974,5.0,4.0,3.0,2011.0,1.0,6.0,7.0
774,0.0,16.4,20.455,58.0,2.0,2.0,1.0,39.0007,6.0,4.0,3.0,2011.0,2.0,55.0,57.0
775,0.0,17.22,21.21,47.0,2.0,2.0,1.0,31.0009,7.0,4.0,3.0,2011.0,16.0,150.0,166.0
776,0.0,16.4,20.455,50.0,2.0,2.0,1.0,32.9975,8.0,4.0,3.0,2011.0,10.0,246.0,256.0
777,0.0,17.22,21.21,47.0,2.0,2.0,1.0,19.0012,9.0,4.0,3.0,2011.0,17.0,162.0,179.0
778,0.0,17.22,21.21,44.0,2.0,1.0,1.0,23.9994,10.0,4.0,3.0,2011.0,20.0,69.0,89.0
779,0.0,18.04,21.97,41.0,2.0,1.0,1.0,19.0012,11.0,4.0,3.0,2011.0,18.0,66.0,84.0
780,0.0,18.86,22.725,38.0,2.0,1.0,1.0,11.0014,12.0,4.0,3.0,2011.0,23.0,114.0,137.0
781,0.0,19.68,23.485,33.0,2.0,1.0,1.0,22.0028,13.0,4.0,3.0,2011.0,27.0,90.0,117.0
782,0.0,20.5,24.24,34.0,2.0,1.0,1.0,26.0027,14.0,4.0,3.0,2011.0,27.0,80.0,107.0
783,0.0,21.32,25.0,29.0,2.0,1.0,1.0,27.9993,15.0,4.0,3.0,2011.0,21.0,83.0,104.0
784,0.0,21.32,25.0,27.0,2.0,1.0,1.0,23.9994,16.0,4.0,3.0,2011.0,27.0,142.0,169.0
785,0.0,20.5,24.24,29.0,2.0,1.0,1.0,11.0014,17.0,4.0,3.0,2011.0,53.0,265.0,318.0
786,0.0,20.5,24.24,25.0,2.0,1.0,1.0,19.0012,18.0,4.0,3.0,2011.0,30.0,282.0,312.0
787,0.0,18.86,22.725,28.0,2.0,1.0,1.0,19.0012,19.0,4.0,3.0,2011.0,27.0,192.0,219.0
788,0.0,18.04,21.97,30.0,2.0,1.0,1.0,8.9981,20.0,4.0,3.0,2011.0,27.0,166.0,193.0
789,0.0,17.22,21.21,47.0,2.0,1.0,1.0,12.998,21.0,4.0,3.0,2011.0,15.0,84.0,99.0
790,0.0,17.22,21.21,38.0,2.0,1.0,1.0,6.0032,22.0,4.0,3.0,2011.0,13.0,71.0,84.0
791,0.0,16.4,20.455,43.0,2.0,1.0,1.0,7.0015,23.0,4.0,3.0,2011.0,13.0,26.0,39.0
792,0.0,14.76,17.425,62.0,2.0,1.0,1.0,12.998,0.0,4.0,4.0,2011.0,4.0,23.0,27.0
793,0.0,14.76,16.665,53.0,2.0,1.0,1.0,16.9979,1.0,4.0,4.0,2011.0,2.0,12.0,14.0
794,0.0,14.76,16.665,53.0,2.0,1.0,1.0,19.9995,2.0,4.0,4.0,2011.0,2.0,4.0,6.0
795,0.0,14.76,16.665,53.0,2.0,1.0,1.0,19.9995,3.0,4.0,4.0,2011.0,0.0,2.0,2.0
796,0.0,13.94,15.91,53.0,2.0,1.0,1.0,19.0012,4.0,4.0,4.0,2011.0,0.0,2.0,2.0
797,0.0,13.94,15.91,53.0,2.0,1.0,1.0,15.0013,5.0,4.0,4.0,2011.0,0.0,6.0,6.0
798,0.0,13.94,15.91,53.0,2.0,1.0,1.0,19.0012,6.0,4.0,4.0,2011.0,0.0,55.0,55.0
799,0.0,13.94,15.91,53.0,2.0,2.0,1.0,19.0012,7.0,4.0,4.0,2011.0,16.0,152.0,168.0
800,0.0,13.94,15.91,53.0,2.0,2.0,1.0,16.9979,8.0,4.0,4.0,2011.0,8.0,198.0,206.0
801,0.0,13.94,15.15,61.0,2.0,3.0,1.0,19.9995,9.0,4.0,4.0,2011.0,3.0,23.0,26.0
802,0.0,14.76,17.425,62.0,2.0,2.0,1.0,12.998,10.0,4.0,4.0,2011.0,17.0,63.0,80.0
803,0.0,13.94,16.665,66.0,2.0,3.0,1.0,12.998,11.0,4.0,4.0,2011.0,7.0,18.0,25.0
804,0.0,13.94,16.665,76.0,2.0,3.0,1.0,8.9981,12.0,4.0,4.0,2011.0,7.0,18.0,25.0
805,0.0,13.94,16.665,87.0,2.0,3.0,1.0,12.998,13.0,4.0,4.0,2011.0,7.0,13.0,20.0
806,0.0,13.94,15.91,87.0,2.0,3.0,1.0,16.9979,14.0,4.0,4.0,2011.0,2.0,13.0,15.0
807,0.0,13.94,16.665,87.0,2.0,3.0,1.0,12.998,15.0,4.0,4.0,2011.0,6.0,24.0,30.0
808,0.0,13.94,16.665,87.0,2.0,3.0,1.0,8.9981,16.0,4.0,4.0,2011.0,6.0,125.0,131.0
809,0.0,13.12,15.15,93.0,2.0,3.0,1.0,15.0013,17.0,4.0,4.0,2011.0,10.0,138.0,148.0
810,0.0,13.12,15.15,93.0,2.0,3.0,1.0,15.0013,18.0,4.0,4.0,2011.0,8.0,54.0,62.0
811,0.0,13.12,15.15,93.0,2.0,3.0,1.0,15.0013,19.0,4.0,4.0,2011.0,1.0,52.0,53.0
812,0.0,13.12,15.15,87.0,2.0,3.0,1.0,15.0013,20.0,4.0,4.0,2011.0,1.0,32.0,33.0
813,0.0,12.3,15.15,93.0,2.0,3.0,1.0,11.0014,21.0,4.0,4.0,2011.0,4.0,41.0,45.0
814,0.0,12.3,15.15,100.0,2.0,3.0,1.0,8.9981,22.0,4.0,4.0,2011.0,4.0,42.0,46.0
815,0.0,13.12,16.665,93.0,2.0,3.0,1.0,7.0015,23.0,4.0,4.0,2011.0,2.0,40.0,42.0
816,0.0,13.12,15.91,100.0,2.0,2.0,0.0,12.998,0.0,4.0,5.0,2011.0,1.0,26.0,27.0
817,0.0,13.12,15.91,100.0,2.0,2.0,0.0,12.998,1.0,4.0,5.0,2011.0,1.0,15.0,16.0
818,0.0,13.12,16.665,100.0,2.0,3.0,0.0,8.9981,2.0,4.0,5.0,2011.0,4.0,19.0,23.0
819,0.0,13.12,16.665,100.0,2.0,3.0,0.0,6.0032,3.0,4.0,5.0,2011.0,6.0,11.0,17.0
820,0.0,13.94,18.18,100.0,2.0,3.0,0.0,0.0,4.0,4.0,5.0,2011.0,3.0,9.0,12.0
821,0.0,13.94,18.18,100.0,2.0,3.0,0.0,0.0,5.0,4.0,5.0,2011.0,0.0,9.0,9.0
822,0.0,13.94,16.665,100.0,2.0,2.0,0.0,11.0014,6.0,4.0,5.0,2011.0,0.0,14.0,14.0
823,0.0,13.94,16.665,100.0,2.0,3.0,0.0,11.0014,7.0,4.0,5.0,2011.0,4.0,7.0,11.0
824,0.0,14.76,16.665,100.0,2.0,2.0,0.0,16.9979,8.0,4.0,5.0,2011.0,7.0,27.0,34.0
825,0.0,15.58,19.695,94.0,2.0,2.0,0.0,19.9995,9.0,4.0,5.0,2011.0,2.0,41.0,43.0
826,0.0,17.22,21.21,88.0,2.0,2.0,0.0,15.0013,10.0,4.0,5.0,2011.0,2.0,113.0,115.0
827,0.0,18.86,22.725,88.0,2.0,2.0,0.0,15.0013,11.0,4.0,5.0,2011.0,6.0,34.0,40.0
828,0.0,21.32,25.0,83.0,2.0,1.0,0.0,27.9993,12.0,4.0,5.0,2011.0,156.0,49.0,205.0
829,0.0,21.32,25.0,83.0,2.0,1.0,0.0,26.0027,13.0,4.0,5.0,2011.0,156.0,49.0,205.0
830,0.0,23.78,27.275,78.0,2.0,1.0,0.0,23.9994,14.0,4.0,5.0,2011.0,156.0,97.0,253.0
831,0.0,24.6,29.545,73.0,2.0,1.0,0.0,26.0027,15.0,4.0,5.0,2011.0,153.0,97.0,250.0
832,0.0,24.6,29.545,73.0,2.0,1.0,0.0,19.0012,16.0,4.0,5.0,2011.0,195.0,97.0,292.0
833,0.0,24.6,29.545,73.0,2.0,1.0,0.0,22.0028,17.0,4.0,5.0,2011.0,153.0,152.0,305.0
834,0.0,23.78,27.275,78.0,2.0,1.0,0.0,12.998,18.0,4.0,5.0,2011.0,114.0,152.0,266.0
835,0.0,22.96,26.515,83.0,2.0,1.0,0.0,19.0012,19.0,4.0,5.0,2011.0,75.0,71.0,146.0
836,0.0,22.14,25.76,88.0,2.0,2.0,0.0,16.9979,20.0,4.0,5.0,2011.0,43.0,62.0,105.0
837,0.0,22.96,26.515,83.0,2.0,2.0,0.0,19.0012,21.0,4.0,5.0,2011.0,53.0,47.0,100.0
838,0.0,23.78,27.275,78.0,2.0,2.0,0.0,16.9979,22.0,4.0,5.0,2011.0,67.0,47.0,114.0
839,0.0,22.14,25.76,88.0,2.0,2.0,0.0,11.0014,23.0,4.0,5.0,2011.0,25.0,24.0,49.0
840,0.0,21.32,25.0,83.0,2.0,1.0,0.0,15.0013,0.0,4.0,6.0,2011.0,21.0,48.0,69.0
841,0.0,20.5,24.24,88.0,2.0,1.0,0.0,12.998,1.0,4.0,6.0,2011.0,18.0,31.0,49.0
842,0.0,20.5,24.24,88.0,2.0,1.0,0.0,12.998,2.0,4.0,6.0,2011.0,15.0,25.0,40.0
843,0.0,20.5,24.24,94.0,2.0,1.0,0.0,6.0032,3.0,4.0,6.0,2011.0,10.0,11.0,21.0
844,0.0,20.5,24.24,94.0,2.0,1.0,0.0,6.0032,4.0,4.0,6.0,2011.0,7.0,8.0,15.0
845,0.0,20.5,24.24,94.0,2.0,1.0,0.0,6.0032,5.0,4.0,6.0,2011.0,7.0,5.0,12.0
846,0.0,20.5,24.24,100.0,2.0,2.0,0.0,0.0,6.0,4.0,6.0,2011.0,7.0,14.0,21.0
847,0.0,20.5,24.24,100.0,2.0,2.0,0.0,0.0,7.0,4.0,6.0,2011.0,4.0,166.0,170.0
848,0.0,21.32,25.0,94.0,2.0,1.0,0.0,15.0013,8.0,4.0,6.0,2011.0,25.0,331.0,356.0
849,0.0,22.96,26.515,88.0,2.0,1.0,0.0,16.9979,9.0,4.0,6.0,2011.0,156.0,142.0,298.0
850,0.0,24.6,28.79,78.0,2.0,1.0,0.0,11.0014,10.0,4.0,6.0,2011.0,76.0,142.0,218.0
851,0.0,27.06,31.06,65.0,2.0,1.0,0.0,8.9981,11.0,4.0,6.0,2011.0,139.0,182.0,321.0
852,0.0,27.88,31.82,65.0,2.0,1.0,0.0,16.9979,12.0,4.0,6.0,2011.0,97.0,182.0,279.0
853,0.0,28.7,32.575,58.0,2.0,1.0,0.0,19.0012,13.0,4.0,6.0,2011.0,153.0,182.0,335.0
854,0.0,28.7,32.575,54.0,2.0,1.0,0.0,22.0028,14.0,4.0,6.0,2011.0,153.0,182.0,335.0
855,0.0,27.06,31.06,61.0,2.0,1.0,0.0,16.9979,15.0,4.0,6.0,2011.0,153.0,182.0,335.0
856,0.0,30.34,33.335,48.0,2.0,1.0,0.0,26.0027,16.0,4.0,6.0,2011.0,210.0,182.0,392.0
857,0.0,27.06,31.06,65.0,2.0,1.0,0.0,19.9995,17.0,4.0,6.0,2011.0,110.0,152.0,262.0
858,0.0,26.24,30.305,69.0,2.0,1.0,0.0,11.0014,18.0,4.0,6.0,2011.0,114.0,152.0,266.0
859,0.0,24.6,28.03,83.0,2.0,3.0,0.0,19.0012,19.0,4.0,6.0,2011.0,75.0,62.0,137.0
860,0.0,24.6,28.03,83.0,2.0,3.0,0.0,19.0012,20.0,4.0,6.0,2011.0,73.0,62.0,135.0
861,0.0,22.14,25.76,94.0,2.0,3.0,0.0,11.0014,21.0,4.0,6.0,2011.0,15.0,70.0,85.0
862,0.0,22.14,25.76,100.0,2.0,3.0,0.0,11.0014,22.0,4.0,6.0,2011.0,14.0,70.0,84.0
863,0.0,22.14,25.76,100.0,2.0,3.0,0.0,6.0032,23.0,4.0,6.0,2011.0,12.0,27.0,39.0
864,0.0,21.32,25.0,100.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2011.0,7.0,18.0,25.0
865,0.0,22.14,25.76,100.0,2.0,1.0,1.0,6.0032,1.0,4.0,0.0,2011.0,11.0,2.0,13.0
866,0.0,22.14,25.76,100.0,2.0,1.0,1.0,6.0032,2.0,4.0,0.0,2011.0,1.0,2.0,3.0
867,0.0,20.5,24.24,100.0,2.0,2.0,1.0,7.0015,3.0,4.0,0.0,2011.0,0.0,3.0,3.0
868,0.0,21.32,25.0,100.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,2011.0,1.0,2.0,3.0
869,0.0,18.86,22.725,100.0,2.0,2.0,1.0,0.0,5.0,4.0,0.0,2011.0,0.0,12.0,12.0
870,0.0,20.5,24.24,100.0,2.0,2.0,1.0,0.0,6.0,4.0,0.0,2011.0,2.0,59.0,61.0
871,0.0,21.32,25.0,100.0,2.0,2.0,1.0,6.0032,7.0,4.0,0.0,2011.0,22.0,166.0,188.0
872,0.0,22.96,26.515,88.0,2.0,1.0,1.0,7.0015,8.0,4.0,0.0,2011.0,8.0,277.0,285.0
873,0.0,24.6,28.03,83.0,2.0,1.0,1.0,8.9981,9.0,4.0,0.0,2011.0,53.0,132.0,185.0
874,0.0,26.24,30.305,73.0,2.0,1.0,1.0,15.0013,10.0,4.0,0.0,2011.0,37.0,59.0,96.0
875,0.0,26.24,30.305,73.0,2.0,1.0,1.0,15.0013,11.0,4.0,0.0,2011.0,37.0,59.0,96.0
876,0.0,27.06,31.06,74.0,2.0,1.0,1.0,16.9979,12.0,4.0,0.0,2011.0,15.0,77.0,92.0
877,0.0,28.7,32.575,65.0,2.0,1.0,1.0,15.0013,13.0,4.0,0.0,2011.0,20.0,121.0,141.0
878,0.0,29.52,33.335,54.0,2.0,1.0,1.0,15.0013,14.0,4.0,0.0,2011.0,64.0,112.0,176.0
879,0.0,30.34,33.335,51.0,2.0,1.0,1.0,15.0013,15.0,4.0,0.0,2011.0,64.0,112.0,176.0
880,0.0,28.7,32.575,54.0,2.0,1.0,1.0,23.9994,16.0,4.0,0.0,2011.0,73.0,162.0,235.0
881,0.0,28.7,32.575,54.0,2.0,1.0,1.0,19.9995,17.0,4.0,0.0,2011.0,93.0,362.0,455.0
882,0.0,27.88,31.82,57.0,2.0,1.0,1.0,23.9994,18.0,4.0,0.0,2011.0,65.0,372.0,437.0
883,0.0,27.06,31.06,57.0,2.0,1.0,1.0,22.0028,19.0,4.0,0.0,2011.0,51.0,211.0,262.0
884,0.0,27.06,31.06,61.0,2.0,1.0,1.0,19.0012,20.0,4.0,0.0,2011.0,28.0,131.0,159.0
885,0.0,25.42,30.305,69.0,2.0,1.0,1.0,16.9979,21.0,4.0,0.0,2011.0,31.0,74.0,105.0
886,0.0,24.6,29.545,73.0,2.0,1.0,1.0,19.9995,22.0,4.0,0.0,2011.0,9.0,74.0,83.0
887,0.0,23.78,27.275,78.0,2.0,1.0,1.0,19.0012,23.0,4.0,0.0,2011.0,9.0,38.0,47.0
888,0.0,25.42,30.305,69.0,2.0,1.0,1.0,19.0012,0.0,4.0,1.0,2011.0,8.0,19.0,27.0
889,0.0,25.42,29.545,73.0,2.0,1.0,1.0,19.0012,1.0,4.0,1.0,2011.0,1.0,3.0,4.0
890,0.0,22.96,26.515,83.0,2.0,1.0,1.0,22.0028,2.0,4.0,1.0,2011.0,1.0,5.0,6.0
891,0.0,22.14,25.76,88.0,2.0,1.0,1.0,19.0012,3.0,4.0,1.0,2011.0,0.0,3.0,3.0
892,0.0,22.96,26.515,83.0,2.0,1.0,1.0,16.9979,4.0,4.0,1.0,2011.0,0.0,2.0,2.0
893,0.0,22.14,25.76,88.0,2.0,1.0,1.0,16.9979,5.0,4.0,1.0,2011.0,0.0,7.0,7.0
894,0.0,22.96,26.515,88.0,2.0,1.0,1.0,15.0013,6.0,4.0,1.0,2011.0,2.0,36.0,38.0
895,0.0,23.78,27.275,83.0,2.0,1.0,1.0,19.9995,7.0,4.0,1.0,2011.0,27.0,124.0,151.0
896,0.0,23.78,27.275,83.0,2.0,1.0,1.0,19.9995,8.0,4.0,1.0,2011.0,24.0,331.0,355.0
897,0.0,26.24,30.305,73.0,2.0,1.0,1.0,23.9994,9.0,4.0,1.0,2011.0,37.0,132.0,169.0
898,0.0,27.06,31.06,69.0,2.0,1.0,1.0,23.9994,10.0,4.0,1.0,2011.0,54.0,59.0,113.0
899,0.0,27.88,31.82,65.0,2.0,1.0,1.0,26.0027,11.0,4.0,1.0,2011.0,20.0,66.0,86.0
900,0.0,28.7,32.575,61.0,2.0,1.0,1.0,27.9993,12.0,4.0,1.0,2011.0,60.0,85.0,145.0
901,0.0,30.34,33.335,51.0,2.0,1.0,1.0,30.0026,13.0,4.0,1.0,2011.0,60.0,85.0,145.0
902,0.0,29.52,33.335,58.0,2.0,1.0,1.0,22.0028,14.0,4.0,1.0,2011.0,60.0,85.0,145.0
903,0.0,28.7,32.575,61.0,2.0,1.0,1.0,23.9994,15.0,4.0,1.0,2011.0,60.0,85.0,145.0
904,0.0,28.7,32.575,58.0,2.0,1.0,1.0,26.0027,16.0,4.0,1.0,2011.0,73.0,161.0,234.0
905,0.0,27.88,31.82,61.0,2.0,1.0,1.0,23.9994,17.0,4.0,1.0,2011.0,65.0,372.0,437.0
906,0.0,27.88,31.82,65.0,2.0,1.0,1.0,30.0026,18.0,4.0,1.0,2011.0,65.0,372.0,437.0
907,0.0,26.24,30.305,73.0,2.0,1.0,1.0,27.9993,19.0,4.0,1.0,2011.0,51.0,211.0,262.0
908,0.0,26.24,30.305,73.0,2.0,1.0,1.0,23.9994,20.0,4.0,1.0,2011.0,40.0,148.0,188.0
909,0.0,25.42,29.545,78.0,2.0,1.0,1.0,19.0012,21.0,4.0,1.0,2011.0,12.0,74.0,86.0
